id,model_a,model_b,winner,prediction,group_id
70d2edbc-d25d-4e57-b46f-413d5d738771,gemini-2.5-pro,qwen3-30b-a3b,1,0,83
6efb1d14-c9d1-4870-9178-52830d0d42cc,gemini-2.5-pro,qwen3-30b-a3b,1,1,83
726356d5-ea42-48f7-893c-e1f877927d16,gemini-2.5-pro,qwen3-30b-a3b,1,1,83
b29192f8-aaad-4685-9cef-c84b530ea0e0,gemma-3-27b-it,o3-2025-04-16,0,1,84
a32c281d-13ca-40b3-9040-1e855c914836,gemma-3-27b-it,o3-2025-04-16,1,0,84
6611f21e-6041-454e-9d0d-1a14f5248646,gemma-3-27b-it,o3-2025-04-16,0,0,84
f01337e4-2bea-4a22-aefb-f8ccc4db4e8f,gemma-3-27b-it,o3-2025-04-16,1,1,84
ea2d454e-75cb-4edc-936c-04d95f3091b3,gemma-3-27b-it,o3-2025-04-16,1,0,84
4863e1d6-9f65-42c0-ab88-54fb87c1dd6f,gemma-3-27b-it,o3-2025-04-16,1,1,84
96bdfa81-e784-4588-ad66-1c2f905b7339,gemma-3-27b-it,o3-2025-04-16,0,0,84
84d0d101-8d03-44e3-b30d-e01a25c771b8,gemma-3-27b-it,o3-2025-04-16,0,0,84
50252b77-a047-40dd-b0b6-4bbbaa9369fa,gemma-3-27b-it,o3-2025-04-16,0,0,84
c188a7ca-7c6b-4e4c-b688-1293bc85cf37,gemma-3-27b-it,o3-2025-04-16,0,0,84
ef621499-5be0-49b5-8017-2bb9e325ac41,gemma-3-27b-it,o3-2025-04-16,0,0,84
406f09bf-6aee-4f3d-9e21-10d8afa89752,gemma-3-27b-it,o3-2025-04-16,0,0,84
2a665015-63d5-4530-a42f-22f5fbf65701,gemma-3-27b-it,o3-2025-04-16,0,1,84
71c91e74-b78a-49a0-9a90-caa8b080ba50,gemma-3-27b-it,o3-2025-04-16,0,0,84
0ca9ae30-c659-4685-9a92-f9c78056a401,gemma-3-27b-it,o3-2025-04-16,0,1,84
38dd1880-20ee-4886-86a4-f4c3d5200a2f,gemma-3-27b-it,o3-2025-04-16,1,0,84
8456a76e-171d-4e2c-8dd9-b3a486c6b810,gemma-3-27b-it,o3-2025-04-16,0,1,84
2f4df03d-e551-4305-b6ad-3a7b2dfff998,gemma-3-27b-it,o3-2025-04-16,1,0,84
55790598-da45-478f-a87b-8b4db50f62a3,gemma-3-27b-it,o3-2025-04-16,1,1,84
da12ffe0-f5b2-46bd-9e37-c3caf9165a8c,gemma-3-27b-it,o3-2025-04-16,0,0,84
acd492df-5da6-4e6d-a650-d6f55f2fbb2d,gemma-3-27b-it,o3-2025-04-16,0,1,84
72101f08-6068-40e7-a6fe-c0c98d430aa3,gemma-3-27b-it,o3-2025-04-16,0,0,84
2bb4327c-6c47-4a45-bb69-630f27cbd940,gemma-3-27b-it,o3-2025-04-16,1,1,84
ec62f697-df2d-4dd7-ac6c-37aa40598bd9,gemma-3-27b-it,o3-2025-04-16,1,1,84
9e74979c-5ae9-43c3-9acf-e6012b5e1260,gemma-3-27b-it,o3-2025-04-16,0,0,84
9d8a4ada-9312-4a65-82d2-ef8c6f5b9230,gemma-3-27b-it,o3-2025-04-16,0,0,84
865a2d7b-799f-4185-b004-60be338cbb84,gemma-3-27b-it,o3-2025-04-16,0,1,84
58ddee76-1920-480f-a7bc-d7bbb00f3734,gemma-3-27b-it,o3-2025-04-16,0,1,84
a0c0b6ec-d49e-4926-87a1-253b5660f5e6,gemma-3-27b-it,o3-2025-04-16,0,0,84
ee940440-ee74-489c-9e9c-837416119c10,gemma-3-27b-it,o3-2025-04-16,0,0,84
01601717-7e57-4752-bc32-57c4f573d1eb,gemma-3-27b-it,o3-2025-04-16,1,0,84
bd304f13-c80c-4a6f-9c86-fb2a99e5978a,gemma-3-27b-it,o3-2025-04-16,0,1,84
8e6dc162-cb9a-4d48-adb6-60a58e24a4bc,gemma-3-27b-it,o3-2025-04-16,0,0,84
79fde185-6dba-4e19-a235-e9634181526d,gemma-3-27b-it,o3-2025-04-16,0,0,84
dd482103-5140-41f0-b421-0245878a0bee,gemma-3-27b-it,o3-2025-04-16,0,1,84
415e475d-c2e8-488f-82b4-05855011cd43,gemma-3-27b-it,o3-2025-04-16,0,1,84
6bbae73e-0f79-493c-a9d9-5c8aeb002c4d,gemma-3-27b-it,o3-2025-04-16,0,0,84
71690e62-c038-4caf-902c-cec735586753,gemma-3-27b-it,o3-2025-04-16,0,1,84
06c66450-1531-45d8-bb45-44b3e7db9c50,gemma-3-27b-it,o3-2025-04-16,0,0,84
6c288fda-44fd-4637-91f7-2248d66159e7,gemma-3-27b-it,o3-2025-04-16,1,0,84
391a9586-6bd4-46da-888a-575c7d1c804b,gemma-3-27b-it,o3-2025-04-16,1,1,84
4565d346-d97c-4e8a-a94f-a5ccbeffc01d,gemma-3-27b-it,o3-2025-04-16,1,1,84
d64a8483-354b-4fcc-abd5-3656904f83ec,gemma-3-27b-it,o3-2025-04-16,1,0,84
7450214b-0f42-4a1a-85f4-759aa4db78bf,gemma-3-27b-it,o3-2025-04-16,0,0,84
09de2688-4d95-4e9f-b16d-654a0110b90f,gemma-3-27b-it,o3-2025-04-16,0,1,84
9d687523-7392-40eb-830b-5d3b63b33b46,gemma-3-27b-it,o3-2025-04-16,0,0,84
f4b770de-c890-44ab-acd7-60190427efd0,gemma-3-27b-it,o3-2025-04-16,1,0,84
5a26b2a4-9f9d-4904-ac3d-32cd9da13ede,gemma-3-27b-it,o3-2025-04-16,0,1,84
9995dc1b-9c35-4382-a560-9c0211f84cd5,gemma-3-27b-it,o3-2025-04-16,1,0,84
4cf6a9d7-3cf4-4297-a322-34770cb06a71,gemma-3-27b-it,o3-2025-04-16,0,1,84
2c7ec097-d03c-40b0-baec-20eaa273e1dc,gemma-3-27b-it,o3-2025-04-16,0,0,84
d6ebbfbc-f61a-4cad-a544-4af9887f7b83,gemma-3-27b-it,o3-2025-04-16,0,0,84
c884cd59-2e0e-48d4-85e7-317ca8ac4f1b,gemma-3-27b-it,o3-2025-04-16,0,1,84
4d83419f-4a26-40a5-9db8-c44a2eb6aa4a,gemma-3-27b-it,o3-2025-04-16,1,1,84
73060947-2c8b-4964-9944-b7d0e86890b5,gemma-3-27b-it,o3-2025-04-16,0,0,84
386c089c-059d-481f-be1d-be143ee1007b,gemma-3-27b-it,o3-2025-04-16,0,0,84
9a284989-714f-40f1-9536-43f4f39e748f,gemma-3-27b-it,o3-2025-04-16,1,1,84
6fc80430-35bb-4474-8242-b247441ecb06,gemma-3-27b-it,o3-2025-04-16,1,1,84
ca7947f3-6f9b-415c-bba1-5b2923ddcb4e,gemma-3-27b-it,o3-2025-04-16,0,0,84
cd7114b0-920e-47be-87fa-30b87a56a50a,gemma-3-27b-it,o3-2025-04-16,1,0,84
d021d531-7d05-42ca-a819-4c352edf654e,gemma-3-27b-it,o3-2025-04-16,1,1,84
b43d9937-ded4-4b52-8c65-8c78983a8032,gemma-3-27b-it,o3-2025-04-16,0,0,84
b7cefd95-55e9-4f27-8cce-a2f63835bd19,gemma-3-27b-it,o3-2025-04-16,1,1,84
851fe857-e49a-443b-85e4-dcb76d14abce,gemma-3-27b-it,o3-2025-04-16,0,1,84
778b5b1a-f281-43c9-bb3b-2d2eb2b9e7a8,gemma-3-27b-it,o3-2025-04-16,1,1,84
e282d232-acc1-4eba-9c33-e06f7e205998,gemma-3-27b-it,o3-2025-04-16,1,0,84
fc6e5f16-0b83-4db4-a406-4121d612aae2,gemma-3-27b-it,o3-2025-04-16,0,1,84
56d6295f-25eb-4721-9ac8-b8dad3be3080,gemma-3-27b-it,o3-2025-04-16,1,1,84
07a29ad9-309d-44a6-9039-f2c9874fd56f,gemma-3-27b-it,o3-2025-04-16,1,0,84
424f30ab-b011-4283-be7e-b46d0874f69a,gemma-3-27b-it,o3-2025-04-16,0,0,84
ea511cc7-ed4e-4435-8e34-f37ec5466071,gemma-3-27b-it,o3-2025-04-16,0,0,84
4b3b0be8-b745-42ee-8cc6-dbef93d58db9,gemma-3-27b-it,o3-2025-04-16,0,1,84
0925fa75-8365-4c0c-bd10-bbbea7e2bac2,gemma-3-27b-it,o3-2025-04-16,0,1,84
04dd4432-f34d-4dfe-97fc-2958910be976,gemma-3-27b-it,o3-2025-04-16,0,0,84
761eb7a2-dbbb-4d48-9976-0c43a8ba6225,gemma-3-27b-it,o3-2025-04-16,1,0,84
df435871-3f24-4816-bedd-eb24987b3430,gemma-3-27b-it,o3-2025-04-16,1,0,84
171f0c7b-945c-4086-8e07-037d2b586cf9,gemma-3-27b-it,o3-2025-04-16,0,1,84
38274454-3b73-41c9-ab39-865d212301da,gemma-3-27b-it,o3-2025-04-16,0,0,84
b67a3256-f521-4a01-b98e-e88a86a5900b,gemma-3-27b-it,o3-2025-04-16,1,0,84
583291b2-2334-4e4b-a5fa-c38b9b75f951,gemma-3-27b-it,o3-2025-04-16,0,1,84
a7435dad-0912-42b6-ab95-8b603e977d60,gemma-3-27b-it,o3-2025-04-16,1,1,84
12a1b1ca-e12e-4f73-867c-8dbd6aae8630,gemma-3-27b-it,o3-2025-04-16,0,1,84
48516645-5142-4af0-8da3-30c313c3d937,gemma-3-27b-it,o3-2025-04-16,1,1,84
63d1ce2b-5124-4784-bb29-b2f12f213f16,gemma-3-27b-it,o3-2025-04-16,0,1,84
0f780451-cdff-475d-a025-b571801dfdc8,gemma-3-27b-it,o3-2025-04-16,1,0,84
01fe1821-eb75-4c6d-8c68-a0ebe8497705,gemma-3-27b-it,o3-2025-04-16,1,0,84
820f4771-beea-45d8-84da-a26c6fc6b8ba,gemma-3-27b-it,o3-2025-04-16,0,0,84
8035d31e-2952-4e59-ad14-f3d22dbecb2f,gemma-3-27b-it,o3-2025-04-16,0,1,84
6db10c9b-bf2c-4be5-937d-ae4ad77f5b41,gemma-3-27b-it,o3-2025-04-16,1,1,84
a4c6169c-e014-4c92-a68e-f3ccaaa6ecba,gemma-3-27b-it,o3-2025-04-16,0,0,84
5dfc6a35-38c3-4a8e-9979-b3b4b57c5951,gemma-3-27b-it,o3-2025-04-16,0,1,84
089e3b3a-3663-4bd0-897d-c44b9721cf8d,gemma-3-27b-it,o3-2025-04-16,0,1,84
57d87c73-2703-47fe-8f55-c13886b43d6e,gemma-3-27b-it,o3-2025-04-16,1,1,84
0192c179-8104-4fc3-8801-bcaa1789649c,gemma-3-27b-it,o3-2025-04-16,0,0,84
e70717e0-6c46-4fe3-9f73-f58820612b0b,gemma-3-27b-it,o3-2025-04-16,1,0,84
530399d8-0710-4a66-abcc-1e75dfb0f52c,gemma-3-27b-it,o3-2025-04-16,1,0,84
4d973197-eaa7-4dd4-8dda-dffd16564a56,gemma-3-27b-it,o3-2025-04-16,0,0,84
91d8df6d-6212-44f9-b93b-37721fe72cfd,gemma-3-27b-it,o3-2025-04-16,0,0,84
2fd0ab74-9edb-4c9e-9fb2-b736fb043c02,gemma-3-27b-it,o3-2025-04-16,0,1,84
d56cf1f3-2eb1-4114-b05a-fc616af3e1a5,gemma-3-27b-it,o3-2025-04-16,1,1,84
9373e0fd-18fb-4526-9ef1-5e0bf9d291a3,gemma-3-27b-it,o3-2025-04-16,0,0,84
a8e80cfe-8fd7-40ea-8d17-cfba32e411c8,gemma-3-27b-it,o3-2025-04-16,0,0,84
bd1d703f-19d7-4ec0-88a1-1ce3ba1f7cdb,gemma-3-27b-it,o3-2025-04-16,0,1,84
8a0fb97e-be35-495e-9f45-783963dbd29e,gemma-3-27b-it,o3-2025-04-16,0,1,84
8675554b-6faf-4e0c-9e1a-5545dd8f8483,gemma-3-27b-it,o3-2025-04-16,1,0,84
b0738ac7-fbc2-44d6-8855-33243fcd3c25,gemma-3-27b-it,o3-2025-04-16,0,1,84
2a235752-e22f-45bd-be61-c27e9197ba02,gemma-3-27b-it,o3-2025-04-16,1,0,84
a9ccc9fa-9785-4cfd-a4c9-82d3846c52f7,gemma-3-27b-it,o3-2025-04-16,1,1,84
dd329b38-9d04-4c26-b829-4be0a7208ced,gemma-3-27b-it,o3-2025-04-16,0,0,84
67e5d573-1942-49d1-a827-569d91523e92,gemma-3-27b-it,o3-2025-04-16,0,0,84
181bd55e-a258-4909-a468-d864a77eb643,gemma-3-27b-it,o3-2025-04-16,1,0,84
a2144416-7ebb-47f0-a9b3-867a800d8ed0,gemma-3-27b-it,o3-2025-04-16,0,0,84
0059a7b2-74a6-4f8a-a26c-c7db6232b6c5,gemma-3-27b-it,o3-2025-04-16,1,0,84
b428c50b-0af5-43a4-84ef-13f13d9ba756,gemma-3-27b-it,o3-2025-04-16,0,1,84
885474e8-e5c1-4ef4-b8f2-da88acff9b8e,gemma-3-27b-it,o3-2025-04-16,0,0,84
054c720d-b070-4962-a64a-4277fca90b2a,gemma-3-27b-it,o3-2025-04-16,1,1,84
20b95567-9c0e-4ad3-9f74-9defc692491e,gemma-3-27b-it,o3-2025-04-16,0,0,84
6fa5f541-96ac-43cb-9f8f-88702c116eed,gemma-3-27b-it,o3-2025-04-16,1,0,84
28c6b47c-349c-4e6e-81c6-ed901635918d,gemma-3-27b-it,o3-2025-04-16,1,1,84
976a4000-1585-42ce-a7da-9cf3b5d95937,gemma-3-27b-it,o3-2025-04-16,1,0,84
cd4882c5-a620-4a4f-9736-73052d492cc3,gemma-3-27b-it,o3-2025-04-16,0,1,84
88dba987-1c43-4671-829c-7b0cfdd513c4,gemma-3-27b-it,o3-2025-04-16,0,1,84
e4a13eda-1276-4096-bc59-c45559c217c0,gemma-3-27b-it,o3-2025-04-16,1,1,84
64147baa-e61f-4561-92cd-f5bee2a39b80,gemma-3-27b-it,o3-2025-04-16,1,1,84
0965309a-5399-409c-818f-1f39a6eb8ae5,gemma-3-27b-it,o3-2025-04-16,1,1,84
d176f84b-fa9d-4543-9910-2ee6163e799f,gemma-3-27b-it,o3-2025-04-16,1,0,84
22e7d629-f546-4467-b44e-32386d39ed77,gemma-3-27b-it,o3-2025-04-16,0,0,84
b1e4c426-21c7-479f-8b6f-9a8b14bf9011,gemma-3-27b-it,o3-2025-04-16,0,1,84
cf8d8362-ec13-417c-9988-b20aa4d35951,gemma-3-27b-it,o3-2025-04-16,0,1,84
929f8254-da17-49a0-b5ca-45d84ff96dc6,gemma-3-27b-it,o3-2025-04-16,1,1,84
8b4b0ad1-de75-4824-affc-cbbf9ef8b7c4,gemma-3-27b-it,o3-2025-04-16,0,0,84
e2203199-b866-4642-a9dc-b5907e1f954b,gemma-3-27b-it,o3-2025-04-16,1,0,84
7dacd926-158a-41f8-8070-d28e629b11b2,gemma-3-27b-it,o3-2025-04-16,1,1,84
daf09e74-7c9f-415d-98e8-319bb61fa0ab,gemma-3-27b-it,o3-2025-04-16,0,1,84
39326909-3cb2-4697-9bd7-b659151991d9,gemma-3-27b-it,o3-2025-04-16,1,1,84
4f8ec69f-ea5d-4d7b-95ba-f3e0c6e69842,gemma-3-27b-it,o3-2025-04-16,0,1,84
36317add-5abe-429e-9b7a-e3a7f014bb84,gemma-3-27b-it,o3-2025-04-16,0,1,84
a9d373a8-4004-4bf1-a8ee-e413cd3a1e6c,gemma-3-27b-it,o3-2025-04-16,0,0,84
0c51cf2b-a677-4aba-9dfb-4f559081fdf7,gemma-3-27b-it,o3-2025-04-16,1,1,84
eddc7292-7a7d-4bc1-97e4-10afeebbbd20,gemma-3-27b-it,o3-2025-04-16,1,1,84
0c121369-0cee-4655-ae9a-2597bde75fab,gemma-3-27b-it,o3-2025-04-16,0,0,84
3ee099e9-0c40-43fb-8958-5c37ad7d0d9c,gemma-3-27b-it,o3-2025-04-16,0,0,84
a15c2d80-6344-4bb2-95cf-c2a1ddab65fc,gemma-3-27b-it,o3-2025-04-16,0,0,84
f2a5eefd-b5a4-4abc-8c70-9fd36ffc645f,gemma-3-27b-it,o3-2025-04-16,0,1,84
0c90494f-dbca-437c-9e1e-c7cc1642460d,gemma-3-27b-it,o3-2025-04-16,0,0,84
ba178ae2-0c06-4912-bb07-a73ec9402fa2,gemma-3-27b-it,o3-2025-04-16,0,0,84
6acd95ef-f852-403b-8297-6f4d361a5105,gemma-3-27b-it,o3-2025-04-16,0,0,84
109ba09e-cb66-428a-8173-41c12fba3dd6,gemma-3-27b-it,o3-2025-04-16,1,0,84
c65787bf-9e04-4d89-a41d-af77b976dff9,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
b732279d-d273-48a8-93ef-1afe5d6bc044,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
6a436cc6-bbe2-4f73-93aa-d9ef06b36c69,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
0f92f552-0eec-405a-aebe-18ffe610a260,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
bc01c028-f8fa-453f-ae13-8e8057053bf2,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
19161276-824c-4923-9f92-625305a8cd8e,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
14967d18-2440-4813-af36-2a515962466a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
8d70d207-2e0a-4eb6-a34a-e0c1cb2ae150,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
c1940e5c-b928-4dfc-ab00-d349d8b432e1,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
5916b95b-19e5-4a4b-8674-03090fc6a259,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
c591ca0d-9ec1-4de4-9b28-4251556435b2,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
9fdc675d-c6ab-4da0-96f2-1ab447235fa9,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
7f612ade-30ed-420a-a0d6-f05a8e1e2faa,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
43b7d1a6-aa20-4d66-9412-35718ffd13ff,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
79e18c47-c429-4f96-a7c0-cd93642c82ae,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
f7f21f72-fd1f-4191-9071-5a7d9583a772,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
6288be7d-97d6-4d32-ac11-87a7344cb742,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
6f6d00ed-c355-4ec6-adb7-0fdc438a925a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
9e01982a-0a26-4018-894b-0979ce9ae7ba,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
ba58153e-5fb3-43a5-a6f4-c46d0a7cfa67,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
8446b614-accf-449a-ae77-7c5cf327fa5c,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
50a05572-4e11-476a-aef8-d2e710da86e8,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
04b20d7c-18b9-48d1-9cf6-b5c63349b4a1,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
cb774735-9d88-431f-9d60-212867dbfe37,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
a0162393-82ce-4c9e-9910-063ffa110053,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
7863abd5-bc79-42fa-976b-17035f6e8c6c,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
eaa477e3-3041-4f7b-95ef-7b060c6562b8,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
a96fb1f1-2d25-489a-a473-9b26a43aa2a8,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
b7837cce-251f-468f-a631-407e47d6f1f4,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
e89cb833-a6c0-43b2-845d-682ba3e13ae1,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
8fe1bb4f-34e2-40b1-85a8-25e54338f6a8,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
9d87c39c-43ce-4c55-a88f-de4dd3d7dc03,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
7e5056e5-408c-4a58-8cf3-0ab94e7bdd02,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
b0879311-04b5-43d8-8c94-d2458b49724e,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
8c3b8f0a-2ced-47d1-8cfc-b2645d564ecd,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
255fd640-4396-47d2-b15b-536e4e865d3b,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
4d8faaad-24c4-4c08-8f41-517027ba73d4,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
b7c6ca5a-911c-49ae-a751-ddb16c4415bd,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
6512f6fd-c9ea-400d-b928-27065a4a8f94,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
27f6b10f-7241-4c71-8a6a-8e5947fffeef,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
94a6fed2-f61c-4a32-bdac-907fc7e9ee32,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
b0afce11-50ed-411b-913d-e694bae1fe4a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
a7b190bc-2be5-4f2f-bcda-43352665dc89,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
19d55109-fbe6-4241-a2cf-942a6a867883,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
d7035ccd-5bc9-4254-9c25-40209ad680d4,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
55c9d8b4-ae9a-4499-8ef5-f7a0c1f92c9a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
999f20c6-b820-4a6e-9c39-bf9f8fd38a5a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
893aafdd-9224-4300-966e-3714ad6b4c8a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
f01f445d-00f4-45b0-b6bf-4282fe734774,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
f5710c48-f815-4205-9e1e-460b38175372,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
dad238ab-3e4a-4c46-9f40-1928cc4bbc69,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
16f6f7ce-4860-4b55-a079-09fd1e2d597a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
573bd737-2329-4127-b3e6-b3a72659bdfd,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
bb966266-85bb-4672-8a82-376f305298e0,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
bdc9e185-dc6e-4b2d-aef8-40ce9858129f,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
cf8807b0-5bf1-4132-9f69-ce009a88f54c,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
b0c60f65-334b-46aa-9f44-bbbfd9c9b998,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
55d090fe-4e12-4f4e-9306-2581d5d6cd3e,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
eec068a1-8d48-405a-8a39-93ae40e86c27,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
6c246e2f-5fed-4b53-9a07-8c8402bf32a1,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
19c85447-417f-4952-8088-16c68b0f447b,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
8b15424b-9abb-444e-b872-bdb6c1466c9a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
8990feee-515a-4371-9fd0-5b556c096184,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
b790ad09-9675-4f80-85ea-574559ac4663,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
5427eaa7-05cc-4a85-b2dd-b23da280c28b,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
f198a879-ffbf-434e-a7cb-765ddfc9e708,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
f2f689be-3367-48b8-8957-e036ec4944d0,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
2ffdbb9c-dac0-4880-93f4-035f62f8302b,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
3a3c2867-1585-4138-a56c-45ed1a3e4b9a,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
5ed32b98-f116-4f87-bff0-efb878f8a757,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
f70527e6-11ca-4fd0-a7b2-71a708af3f0d,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
22fcfa4a-b4d8-40b8-99b0-d7563b504485,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
d82f2075-3d07-4475-9810-1892d1875304,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
2d9e5cde-45b9-4d12-9231-8e11f5b7f3ad,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
1c87c676-fdde-4603-9010-33a3e456cd94,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
de00ae92-636f-40fc-a9a4-b9e49bf0bcb8,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
fb52c575-4e6e-4c7a-9632-ce4e6c2c68ef,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
a0f290e0-97a2-4eae-8645-91e2e829efe4,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
7ed1387d-ceba-49dd-9a48-b9918b4f5698,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
252fde05-5a4d-4af8-b753-504c47041f80,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
08c25f56-4d1c-47a1-a3d9-164f6daeaa83,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
0d650388-259e-4543-b2b0-699327b4f9d9,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
9e027ca5-3595-4ebd-a28e-eca76597530c,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
6b40b05b-79f6-470c-a62d-1224027a5cc6,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
d0ba13ca-033f-49d8-85e9-aec4521030a3,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
a556f69c-14a4-4e1c-9a4a-1cae46a64858,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
041c6a41-f52f-4d71-ad8c-97df699e7689,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
d4f6f563-d4cf-4435-91ee-ec784f1ca1a3,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
579b5d6b-1ce3-4649-8285-2d665060a751,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
0b3ce41a-dbfe-4336-9006-7f983918aae4,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,0,85
c17c9129-fb2f-4cee-bbc8-9f551bab3b9f,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,0,1,85
a60590eb-4432-4aec-9fcf-3b62a54471dc,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,1,85
fddcc741-e44d-41c8-88f2-f1a6cf2ecf3d,amazon.nova-pro-v1:0,claude-sonnet-4-20250514,1,0,85
